YEAR,REGION,STATEFIP,COUNTY,METRO,ASECWT,AGE,SEX,RACE,OCC,UHRSWORK1,EDUC,SCHLCOLL,INCWAGE,OFFTOTVAL,POVERTY
2024,42,6,6111,2,3137.28,17,2,100,3960,25,71,3,0,232831,23
2024,41,32,0,3,772.59,85,2,100,0,999,91,0,0,90479,23
2024,21,17,17097,3,4328.96,52,1,100,0,999,92,5,44000,330126,23
2024,41,30,0,1,541.7,70,1,100,0,999,123,0,0,103627,23
2024,41,4,4013,3,2823.33,21,2,100,2014,40,92,5,22000,22000,22
2024,11,50,0,1,357.88,70,1,100,0,999,73,0,0,33636,23
2024,31,45,45083,4,1567.7,11,2,803,0,999,1,0,99999999,174500,23
2024,41,8,0,2,2898.42,59,2,100,0,999,91,0,0,25179,21
2024,31,10,10001,4,534.99,5,2,100,0,999,1,0,99999999,94278,23
2024,21,39,0,3,6108.42,0,2,100,0,999,1,0,99999999,60000,23
2024,31,12,12103,3,3556.65,6,2,100,0,999,1,0,99999999,332765,23
2024,31,37,0,2,3778.93,34,1,100,1551,40,73,5,59000,90110,23
2024,21,17,0,3,2725.34,22,2,100,2545,10,81,3,2000,290865,23
2024,42,2,0,2,631.6,49,2,651,2545,50,125,5,169000,178497,23
2024,21,17,17097,3,2462.07,3,2,100,0,999,1,0,99999999,298034,23
2024,11,44,0,3,871.43,78,2,100,0,999,10,0,0,129002,23
2024,21,17,0,3,2262.3,34,1,100,540,40,91,5,50000,53656,23
2024,21,26,26163,2,3762.04,64,2,100,0,999,73,0,0,21938,22
2024,42,6,6059,3,2289.74,33,1,100,0,999,73,5,0,93199,23
2024,42,41,41029,4,3056.99,21,2,100,4220,21,73,5,15000,174400,23
2024,11,9,9009,2,3214.02,65,1,100,0,999,73,0,80000,196759,23
2024,41,16,0,3,451.35,11,2,100,0,999,1,0,99999999,150425,23
2024,33,48,0,2,1849.4,21,1,651,0,999,81,3,0,626155,23
2024,42,53,0,3,4255.38,5,2,802,0,999,1,0,99999999,25000,10
2024,31,10,10003,4,498.52,38,2,200,5610,40,73,5,110000,110235,23
2024,41,16,0,2,976.37,52,2,100,6005,40,111,5,60000,102005,23
2024,12,34,0,4,2175.81,79,1,200,0,999,92,0,0,82353,23
2024,32,28,0,1,778.63,40,2,100,440,40,73,5,36000,83000,23
2024,12,42,42017,3,3953.64,79,1,100,0,999,73,0,0,30871,23
2024,22,27,0,1,4532.45,11,1,200,0,999,1,0,99999999,39030,22
2024,42,6,6083,2,1994.52,61,2,100,5240,4,73,0,18000,30020,23
2024,42,15,0,1,420.85,50,2,100,2360,70,123,5,0,116348,23
2024,33,22,0,1,1123.52,42,1,100,1460,40,92,5,100000,143387,23
2024,31,10,10001,4,1222.0,37,2,200,5000,40,111,5,136000,307464,23
2024,12,34,34023,3,2619.1,1,2,100,0,999,1,0,99999999,140498,23
2024,11,23,0,3,1554.57,46,1,100,9620,40,81,5,1099999,1099999,23
2024,22,27,0,3,4002.49,57,2,100,136,40,92,0,146000,199033,23
2024,42,6,6059,3,2883.07,22,2,100,0,999,92,3,0,60010,23
2024,11,25,25017,3,1856.19,6,1,100,0,999,1,0,99999999,350820,23
2024,42,53,0,2,1804.4,45,2,100,0,999,91,5,0,139651,23
2024,31,11,11001,2,318.85,38,2,651,4120,997,81,5,50000,86000,23
2024,22,19,0,4,1299.2,50,1,200,4220,15,73,5,11700,80014,23
2024,41,56,0,4,265.11,34,1,100,6260,997,92,5,35000,125680,23
2024,11,50,0,4,457.65,80,1,100,2205,30,125,0,0,413025,23
2024,41,30,0,4,365.31,43,1,100,6050,40,73,5,55400,68399,23
2024,31,54,0,1,988.69,43,1,100,120,45,123,5,126500,316500,23
2024,22,27,27139,3,3728.52,59,1,100,3110,40,111,0,80000,127204,23
2024,12,42,42133,4,2505.93,55,1,200,2320,999,123,0,65000,66501,23
2024,42,6,6037,2,2675.79,16,1,100,0,999,60,1,0,35000,10
2024,41,30,0,1,387.58,33,1,100,7810,40,73,5,50000,100000,23
2024,42,41,0,4,1743.53,21,1,100,9130,50,73,5,50000,135450,23
2024,41,32,0,2,2041.11,75,1,100,0,999,111,0,0,161259,23
2024,33,48,0,3,3462.71,46,1,200,800,40,111,5,75000,341000,23
2024,41,16,0,3,641.51,70,1,100,810,24,123,0,60000,163028,23
2024,12,42,42091,3,2873.46,18,2,100,2722,10,71,1,6000,313358,23
2024,42,15,0,1,459.85,32,1,651,7210,40,60,5,65000,103010,23
2024,12,36,0,2,5373.95,5,2,300,0,999,1,0,99999999,85400,22
2024,42,41,0,3,3039.23,45,1,100,8225,36,92,5,21493,21517,22
2024,33,48,0,2,4064.91,65,2,100,350,40,91,0,79000,102693,23
2024,31,45,0,3,1831.26,6,1,100,0,999,1,0,99999999,70000,23
2024,32,1,1003,4,1124.24,15,1,100,0,999,60,0,0,390257,23
2024,31,10,10003,4,853.73,49,1,200,9122,40,111,5,32000,42700,21
2024,12,36,36047,2,4110.9,80,2,100,0,999,73,0,0,8088,10
2024,31,24,0,4,3071.12,11,1,100,0,999,1,0,99999999,364395,23
2024,31,51,51810,2,3168.27,31,1,100,7750,40,81,5,43000,105055,23
2024,31,51,51153,3,2795.19,60,1,200,1108,40,73,0,91000,93900,23
2024,42,15,0,4,763.8,34,1,652,4530,40,73,5,42240,42840,10
2024,32,1,0,2,1351.51,19,1,100,0,999,73,5,0,149674,23
2024,42,2,0,2,221.3,65,2,100,9122,45,73,0,62000,108001,23
2024,41,32,32003,2,1069.45,12,1,200,0,999,1,0,99999999,49402,23
2024,33,48,0,1,2243.22,8,2,100,0,999,1,0,99999999,63002,23
2024,12,36,0,4,3294.51,44,1,100,4710,60,73,5,10000,15010,10
2024,31,54,0,1,746.33,51,2,100,0,999,92,5,0,20100,10
2024,21,26,0,1,2012.75,45,1,100,6305,85,81,5,100000,116604,23
2024,33,48,0,2,2121.45,31,1,100,9600,40,73,5,36000,36401,23
2024,32,21,21117,3,2524.93,39,2,200,9610,40,73,5,0,6300,10
2024,42,6,6079,4,4460.32,62,1,100,6200,40,73,0,80000,105884,23
2024,12,36,36059,3,2041.63,51,2,651,710,40,123,5,60000,60000,23
2024,12,36,36055,3,3150.47,4,1,100,0,999,1,0,99999999,82010,23
2024,21,39,39103,3,3257.08,49,2,651,0,999,2,5,0,25000,21
2024,21,39,39113,2,2125.03,41,2,100,3802,40,111,5,72000,373647,23
2024,31,12,12057,2,2157.84,7,1,100,0,999,1,0,99999999,41600,22
2024,11,50,0,1,415.05,78,2,100,0,999,73,0,0,90199,23
2024,42,6,0,2,3188.89,22,2,651,3646,20,111,5,16000,367088,23
2024,21,26,0,1,2156.65,4,2,100,0,999,1,0,99999999,10000,10
2024,42,6,6037,3,2962.7,85,1,651,0,999,30,0,0,91800,23
2024,31,24,0,3,2233.71,23,1,651,4230,40,73,5,47000,173281,23
2024,42,2,0,1,473.08,42,2,652,0,999,73,5,0,137003,23
2024,42,15,0,1,397.77,43,1,651,7200,40,81,5,50000,156017,23
2024,31,45,0,3,2329.84,64,2,200,0,999,111,0,0,46729,23
2024,31,13,13077,3,2652.97,46,1,100,7200,40,73,5,39000,142681,23
2024,41,49,0,2,944.36,85,1,100,0,999,111,0,0,57137,23
2024,32,28,0,1,1824.15,36,2,100,0,999,20,5,0,9000,10
2024,22,29,0,4,2030.97,40,1,100,3870,40,92,5,50000,125002,23
2024,31,45,0,1,2375.88,60,2,100,52,40,73,0,42000,100209,23
2024,41,35,0,1,839.5,31,2,100,9645,999,81,5,0,72336,23
2024,22,46,0,1,665.82,67,2,100,0,999,111,0,0,14400,10
2024,42,6,6037,2,1711.63,54,1,100,0,999,20,5,0,0,10
2024,11,50,0,1,345.72,85,2,100,0,999,30,0,0,50246,23
2024,21,39,0,3,3805.25,74,2,100,0,999,73,0,0,2400,10
2024,31,51,0,4,2366.93,6,1,100,0,999,1,0,99999999,182111,23
2024,41,35,35001,2,508.72,62,2,100,4220,50,91,0,15000,65000,23
2024,12,34,34035,3,2945.4,64,2,651,4810,40,111,0,87000,87015,23
2024,32,28,0,1,2275.35,41,1,200,0,999,73,5,0,61084,23
2024,33,48,0,3,2440.25,40,1,100,6200,65,92,5,88000,248205,23
2024,41,32,32003,2,1026.42,41,1,100,6230,24,40,5,50000,85000,23
2024,31,37,0,3,3387.51,77,2,100,0,999,73,0,0,175323,23
2024,22,46,0,1,803.67,46,2,100,4510,40,91,5,0,30066,23
2024,31,13,13135,3,2390.38,63,1,200,850,35,111,0,50000,117085,23
2024,42,6,6077,3,1947.43,8,2,100,0,999,1,0,99999999,157115,23
2024,31,11,11001,2,355.88,38,2,200,5940,40,81,5,40000,50928,22
2024,31,12,12057,3,3557.11,77,1,100,0,999,73,0,0,164811,23
2024,11,9,9009,3,1393.01,55,2,100,4230,25,73,0,2000,61841,23
2024,21,26,26125,3,2680.11,13,1,100,0,999,1,0,99999999,219832,23
2024,22,38,0,4,285.55,3,2,100,0,999,1,0,99999999,60053,23
2024,12,36,36047,2,3482.24,2,2,100,0,999,1,0,99999999,35000,10
2024,32,47,0,4,1937.56,40,2,100,3090,40,125,5,85000,103012,23
2024,41,8,0,3,3605.37,53,2,100,2360,40,111,5,42000,370145,23
2024,33,22,22071,2,1898.01,17,1,200,0,999,60,1,0,7434,10
2024,21,26,26099,3,2416.99,17,2,100,0,999,50,1,0,81401,23
2024,33,40,0,0,2128.3,8,2,100,0,999,1,0,99999999,190000,23
2024,31,12,12105,2,2711.03,28,2,100,705,40,73,5,74000,74245,23
2024,12,34,0,3,2279.73,35,2,100,2004,40,123,5,60000,108000,23
2024,21,17,0,4,2122.43,43,1,100,0,999,73,5,0,15000,10
2024,42,53,53033,2,2757.74,85,1,100,0,999,73,0,0,30540,23
2024,21,26,0,1,1827.06,7,1,100,0,999,1,0,99999999,65000,23
2024,21,26,26115,4,5517.41,25,1,100,5000,40,91,5,200000,819178,23
2024,33,48,0,2,2237.93,70,2,100,0,999,73,0,0,31379,23
2024,32,1,0,3,1123.45,7,1,100,0,999,1,0,99999999,669418,23
2024,42,41,0,3,2039.71,39,1,100,2310,40,123,5,74000,146392,23
2024,42,6,6059,3,2046.12,45,2,100,5860,40,73,5,43000,177396,23
2024,31,12,12095,3,3972.1,36,2,200,3603,36,91,5,0,81000,23
2024,11,44,0,3,587.32,40,2,100,2360,50,125,5,120000,145873,23
2024,32,47,0,3,3980.74,60,2,100,2830,45,81,0,50000,53055,23
2024,42,2,0,2,589.0,20,2,300,5240,40,73,5,4520,7794,10
2024,22,38,0,1,462.77,60,1,100,205,997,111,0,150000,204519,23
2024,32,28,0,3,679.38,74,2,200,0,999,73,0,0,0,10
2024,33,22,22033,3,1474.47,47,2,200,3603,40,71,5,26000,26000,21
2024,42,6,0,2,2833.77,71,1,651,0,999,73,0,0,71112,23
2024,33,48,48041,4,2086.1,19,2,100,3310,50,91,5,28000,41000,23
2024,42,6,6081,2,2098.72,34,2,100,5610,40,73,5,37000,37000,23
2024,41,8,8069,3,6378.25,27,1,100,4760,40,111,5,30000,30000,23
2024,12,34,0,3,4755.13,71,2,100,0,999,73,0,0,49481,23
2024,42,6,6037,3,1852.9,74,2,100,0,999,73,0,0,35010,23
2024,11,33,33011,3,621.63,38,1,100,10,40,111,5,250000,309540,23
2024,31,12,12057,3,2745.02,62,2,803,2825,50,111,0,83000,119192,23
2024,41,16,0,3,592.18,27,1,100,3801,40,111,5,70000,140003,23
2024,33,48,0,2,2243.69,59,1,100,0,999,73,0,2500,27600,10
2024,41,30,0,4,612.13,80,1,100,0,999,73,0,0,89489,23
2024,31,12,12009,2,2042.83,67,1,100,0,999,81,0,0,56878,23
2024,41,16,0,3,456.61,5,1,100,0,999,1,0,99999999,104500,23
2024,41,49,0,2,1134.15,44,1,100,710,40,111,5,105000,166005,23
2024,31,37,0,3,2777.28,36,1,100,4461,40,81,5,13520,13520,10
2024,12,36,36055,3,2710.36,8,2,100,0,999,1,0,99999999,67620,23
2024,31,13,0,3,2816.95,6,1,651,0,999,1,0,99999999,22207,10
2024,12,34,34017,2,4971.06,77,2,651,0,999,111,0,0,48060,23
2024,41,4,4013,3,3201.41,36,1,651,1021,40,111,5,166069,375069,23
2024,41,49,0,3,1212.1,14,2,100,0,999,1,0,99999999,134005,23
2024,21,26,26125,3,3844.22,53,2,100,440,40,111,5,23000,194497,23
2024,12,36,0,2,4051.31,30,2,651,0,999,40,5,0,102454,23
2024,12,42,42055,4,3176.85,80,2,100,0,999,73,0,0,33355,23
2024,42,53,0,3,3849.34,73,2,100,0,999,111,0,0,29280,23
2024,12,42,42029,3,3953.13,25,2,200,1530,45,111,5,105554,110574,23
2024,21,18,0,4,3168.55,46,1,100,7200,40,40,5,60000,153500,23
2024,22,29,0,2,1868.29,9,1,100,0,999,1,0,99999999,136,10
2024,42,15,15003,2,331.17,31,2,651,2310,997,123,5,105000,124100,23
2024,41,30,30111,4,666.98,34,2,100,2810,24,111,5,0,28748,23
2024,31,10,10003,4,906.48,57,2,100,5400,45,73,0,34000,127149,23
2024,31,54,0,1,643.73,85,2,100,0,999,73,0,0,45288,23
2024,42,6,6073,3,2383.84,6,2,100,0,999,1,0,99999999,32926,21
2024,31,13,0,3,2818.05,44,2,200,7700,40,73,5,63000,80100,23
2024,11,9,9009,2,1883.2,2,1,100,0,999,1,0,99999999,408402,23
2024,33,40,0,2,2459.51,69,1,100,4760,37,73,0,25000,75066,23
2024,41,32,0,1,990.02,22,2,100,9645,40,73,5,20000,80685,23
2024,12,42,42081,4,1684.13,3,2,100,0,999,1,0,99999999,0,10
2024,12,42,42101,2,2514.81,46,1,801,4700,999,73,5,35000,77380,23
2024,11,23,23019,4,1374.14,43,2,100,3601,20,92,5,12464,24897,21
2024,32,47,47093,2,2729.46,71,2,100,0,999,92,0,0,226120,23
2024,22,27,0,2,2742.02,8,2,100,0,999,1,0,99999999,230228,23
2024,42,53,0,4,2228.05,15,2,100,0,999,30,0,0,142597,23
2024,12,42,0,1,2991.73,80,1,100,0,999,81,0,0,202982,23
2024,31,12,12086,3,2849.44,70,2,200,0,999,73,0,0,4443,10
2024,42,6,6113,3,2818.73,64,2,651,7700,35,111,0,0,104500,23
2024,22,29,0,1,1934.39,3,1,100,0,999,1,0,99999999,247500,23
2024,21,39,0,3,2471.7,4,1,100,0,999,1,0,99999999,53379,21
2024,42,15,15003,3,484.06,8,1,651,0,999,1,0,99999999,174565,23
2024,42,6,0,3,2011.94,61,2,100,0,999,73,0,0,36660,23
2024,31,12,0,3,2953.28,45,2,100,4220,30,73,5,0,70006,23
2024,42,6,6019,2,2930.09,8,1,802,0,999,1,0,99999999,39952,10
2024,31,12,12086,3,3797.82,38,1,100,0,999,73,5,0,61600,23
2024,12,42,42017,3,3163.13,14,1,100,0,999,1,0,99999999,226115,23
2024,42,6,6067,2,4187.32,74,1,100,0,999,73,0,0,26244,22
2024,33,22,0,3,1243.29,38,1,100,9645,40,124,5,40000,120012,23
2024,41,30,0,1,543.7,43,1,802,4820,30,125,5,0,24762,10
2024,32,28,0,1,1063.19,78,2,100,0,999,73,0,0,89382,23
2024,22,31,0,1,1034.3,61,2,100,0,999,73,0,0,22894,21
2024,21,39,39057,3,1877.42,7,2,100,0,999,1,0,99999999,161000,23
2024,11,44,0,3,1125.58,60,1,100,0,999,73,0,0,92548,23
2024,31,37,0,1,4257.28,55,2,100,230,40,81,0,41000,90093,23
2024,42,6,0,2,2113.55,34,1,100,5510,40,73,5,0,34000,23
2024,33,40,0,2,2218.58,74,2,100,0,999,123,0,0,1,10
2024,42,53,0,3,2046.83,77,1,300,0,999,81,0,0,96862,23
2024,22,31,0,1,1119.26,11,1,200,0,999,1,0,99999999,96300,23
2024,12,36,36081,2,4520.58,27,1,200,3930,35,73,5,46000,146210,23
2024,33,48,0,3,7128.49,42,1,200,7330,40,92,5,15000,187530,23
2024,42,6,6067,2,3908.37,31,1,651,5510,40,81,5,10000,152720,23
2024,31,12,12069,3,4973.42,55,2,100,4920,40,73,0,130000,290001,23
2024,31,12,12086,3,3211.03,11,2,100,0,999,1,0,99999999,88000,23
2024,31,45,0,3,2174.52,80,2,100,0,999,50,0,0,80508,23
2024,33,48,0,3,7302.77,47,1,100,6515,40,73,5,0,15000,10
2024,32,21,21111,2,4169.62,64,2,100,0,999,92,0,0,12873,10
2024,31,13,13151,3,3117.66,71,1,200,4210,60,111,0,184000,304402,23
2024,21,17,0,4,2729.2,2,2,100,0,999,1,0,99999999,105040,23
2024,42,6,6037,3,1785.96,47,2,100,705,40,123,5,130000,235002,23
2024,21,18,18089,4,2868.73,44,2,100,5000,40,111,5,60000,170705,23
2024,33,40,0,0,1036.34,17,2,100,6050,997,60,1,18720,31768,22
2024,33,48,0,3,3325.92,43,2,200,700,40,81,5,30000,36000,23
2024,22,19,0,1,1511.83,4,1,100,0,999,1,0,99999999,55626,23
2024,12,36,36061,2,2263.68,21,1,100,0,999,73,3,0,20001,22
2024,12,36,36081,2,3678.69,51,2,651,0,999,60,5,0,241319,23
2024,32,28,0,1,1077.54,11,1,100,0,999,1,0,99999999,45596,22
2024,33,22,22033,2,1645.05,3,1,200,0,999,1,0,99999999,8800,10
2024,32,1,0,3,3050.68,27,2,100,800,40,123,5,87000,150400,23
2024,42,6,6073,3,5330.01,20,1,100,0,999,92,5,0,40010,23
2024,33,40,0,3,2205.49,60,1,100,9620,997,73,0,60000,61434,23
2024,33,5,0,4,986.3,40,2,200,5840,40,92,5,40000,90128,23
2024,33,48,0,3,2182.54,9,1,100,0,999,1,0,99999999,84600,23
2024,42,41,0,2,1723.16,48,1,100,4210,40,30,5,40000,50400,23
2024,31,12,0,3,2537.31,74,1,200,0,999,73,0,0,809335,23
2024,42,6,0,3,2661.74,16,1,100,0,999,60,1,0,76000,23
2024,31,54,0,1,767.08,47,2,100,3602,40,92,5,31000,31001,23
2024,32,1,1097,2,2380.31,63,1,100,3255,48,92,0,90000,104600,23
2024,33,48,48251,3,5671.81,10,2,100,0,999,1,0,99999999,68000,23
2024,41,56,0,4,302.34,6,1,801,0,999,1,0,99999999,16576,10
2024,21,39,0,3,2159.82,21,1,300,6330,40,73,5,0,195020,23
2024,41,8,0,2,2088.42,27,1,100,6305,70,111,5,100000,101582,23
2024,12,42,42043,4,2185.23,46,1,100,6260,40,20,5,10000,10000,10
2024,21,39,39025,3,2547.17,4,2,100,0,999,1,0,99999999,255100,23
2024,33,48,0,1,3496.84,67,2,100,0,999,123,0,0,21179,21
2024,41,30,0,1,481.81,9,2,100,0,999,1,0,99999999,263512,23
2024,12,36,0,2,2813.93,85,2,200,0,999,81,0,0,14579,10
2024,41,4,4013,2,2048.63,32,2,100,5110,40,81,5,48000,141001,23
2024,21,17,17111,3,4975.33,28,1,100,4760,12,111,5,22000,164311,23
2024,21,26,26125,3,2337.95,10,1,100,0,999,1,0,99999999,207455,23
2024,21,17,17097,3,2741.98,6,2,100,0,999,1,0,99999999,30002,10
2024,42,6,6037,2,4070.66,2,2,100,0,999,1,0,99999999,45000,23
2024,33,48,0,4,3368.61,1,2,100,0,999,1,0,99999999,43000,21
2024,12,36,36047,2,6568.22,71,1,100,2600,50,111,0,0,109184,23
2024,11,9,9009,3,2062.5,17,1,100,0,999,50,1,0,178104,23
2024,31,12,12113,3,3022.15,54,1,200,0,999,73,5,0,96046,23
2024,33,48,0,3,5356.47,65,2,100,4920,40,111,0,0,36601,23
2024,21,55,0,1,2691.02,17,1,100,0,999,60,1,2000,99571,23
2024,12,42,42029,3,2906.95,66,1,651,0,999,123,0,10000,240301,23
2024,41,35,0,1,559.05,14,2,100,0,999,1,0,99999999,84000,23
2024,42,6,6067,3,3604.83,85,2,100,0,999,73,0,0,66168,23
2024,11,25,25005,3,2337.4,85,2,100,0,999,73,0,0,6695,10
2024,33,48,0,2,2405.19,7,2,651,0,999,1,0,99999999,655600,23
2024,11,33,33015,3,1385.38,22,2,100,3603,997,81,3,14000,295954,23
2024,42,2,0,1,679.95,56,1,300,0,999,92,0,0,63733,23
2024,31,12,12086,3,3447.58,2,1,200,0,999,1,0,99999999,44252,10
2024,42,53,0,3,2865.07,6,2,100,0,999,1,0,99999999,190000,23
2024,11,44,0,3,1461.67,26,2,100,800,40,111,5,92000,93031,23
2024,11,9,9001,3,1521.53,7,1,100,0,999,1,0,99999999,351126,23
2024,11,23,0,3,1142.19,19,1,100,9620,40,73,5,30200,142605,23
2024,32,47,0,3,2730.1,74,2,100,0,999,81,0,0,63054,23
2024,12,36,36081,2,2878.86,2,2,651,0,999,1,0,99999999,120501,23
2024,41,30,0,1,466.06,23,2,100,5740,40,81,5,42000,83746,23
2024,42,6,6059,3,2168.57,49,1,100,3870,40,92,5,175000,262747,23
2024,33,48,0,3,2298.97,56,1,100,7200,999,91,0,75000,77410,23
2024,31,10,10003,4,542.77,6,1,100,0,999,1,0,99999999,275800,23
2024,31,11,11001,2,321.06,78,2,100,0,999,73,0,0,240789,23
2024,42,53,0,2,1839.17,10,1,100,0,999,1,0,99999999,42002,22
2024,33,48,0,3,2502.36,45,2,100,0,999,111,3,0,36004,23
2024,31,54,0,4,480.76,18,1,100,0,999,60,1,0,411000,23
2024,31,13,0,2,4215.36,31,2,802,4230,999,73,5,14000,14000,10
2024,42,6,0,3,4287.55,43,1,100,0,999,73,3,0,66042,23
2024,22,31,0,1,803.51,21,1,100,0,999,73,5,0,65060,22
2024,22,38,0,4,348.75,31,2,100,8990,50,73,5,39500,61101,23
2024,31,13,0,3,3105.78,42,2,200,20,40,92,5,121000,153043,23
2024,33,5,0,1,1493.07,67,1,100,0,999,73,0,0,20750,21
2024,21,17,0,3,2505.61,45,1,100,6200,40,91,5,120000,237552,23
2024,42,6,6081,2,2039.02,35,1,651,1760,40,125,5,145000,246612,23
2024,33,22,22073,4,1626.45,40,2,100,0,999,60,5,0,76001,23
2024,41,8,8123,4,1419.2,8,2,100,0,999,1,0,99999999,168002,23
2024,33,40,0,0,2275.51,51,1,100,7320,40,73,5,36000,72000,23
2024,42,2,0,2,283.84,15,2,802,0,999,50,0,0,150012,23
2024,12,34,34027,3,3245.47,10,2,100,0,999,1,0,99999999,649495,23
2024,33,48,0,3,2319.74,37,2,100,9720,20,73,5,2000,2001,10
2024,42,6,0,1,2684.59,72,2,300,4700,20,92,0,0,88545,23
2024,11,25,25017,3,2174.8,55,2,100,410,40,92,0,70100,81404,23
2024,21,55,0,4,4085.08,57,1,100,110,48,111,0,165000,398025,23
2024,11,9,9001,2,1354.32,19,1,651,5510,999,81,3,0,141500,23
2024,33,40,0,3,2458.68,45,1,100,205,50,91,5,0,80102,23
2024,42,41,0,1,2275.07,76,1,100,0,999,111,0,0,87104,23
2024,42,6,6077,3,1796.22,36,2,100,8800,40,73,5,40000,40000,23
2024,31,37,37119,3,4048.54,32,1,100,5000,50,111,5,35000,44481,23
2024,21,26,26145,4,2407.19,32,1,100,140,45,111,5,90000,155604,23
2024,31,37,37119,2,4130.54,33,1,100,3050,40,111,5,30000,432741,23
2024,42,53,0,3,4844.43,51,1,100,4251,40,20,5,28500,177610,23
2024,42,15,15003,3,510.74,6,2,803,0,999,1,0,99999999,172318,23
2024,42,6,6029,2,2280.56,43,1,100,4040,997,92,5,20000,33001,21
2024,12,34,34017,3,2737.17,35,2,100,5600,35,123,5,100000,195036,23
2024,31,37,37057,3,3106.81,10,1,200,0,999,1,0,99999999,23000,21
2024,33,48,0,3,3506.77,13,1,805,0,999,1,0,99999999,232041,23
2024,12,34,34003,3,2368.45,15,2,100,0,999,40,0,0,169000,23
2024,21,39,39153,3,4494.76,65,2,100,0,999,125,0,0,27850,23
2024,41,30,0,1,422.8,2,1,100,0,999,1,0,99999999,103083,23
2024,33,22,0,3,942.79,37,1,652,6330,30,73,5,0,30000,10
2024,21,26,0,1,3740.3,66,2,100,0,999,81,0,0,15179,21
2024,33,22,0,1,2108.41,28,2,100,3255,36,111,5,54000,87210,23
2024,33,48,0,2,4506.57,14,1,200,0,999,1,0,99999999,104880,23
2024,42,6,6053,2,3019.29,40,2,100,0,999,50,5,40000,60000,22
2024,33,22,0,2,1081.18,72,2,200,0,999,73,0,0,26040,23
2024,42,2,0,2,267.91,79,2,100,0,999,81,0,0,240751,23
2024,21,18,0,2,2014.67,31,1,100,8990,40,73,5,32000,78400,23
2024,22,31,31055,2,1409.52,78,2,100,0,999,50,0,0,42921,23
2024,21,17,0,4,4573.27,57,2,100,0,999,73,0,0,84750,23
2024,31,37,0,3,1990.5,6,2,100,0,999,1,0,99999999,9999999999,0
2024,42,41,0,4,1320.27,39,2,100,0,999,111,5,0,300052,23
2024,31,10,10003,4,334.89,43,2,100,705,40,73,5,16000,31980,23
2024,31,13,13135,3,2547.64,34,2,100,5400,40,73,4,31202,31202,21
2024,41,49,0,3,1110.35,46,2,100,350,997,81,5,130000,339512,23
2024,41,56,0,4,171.77,11,1,100,0,999,1,0,99999999,219701,23
2024,42,53,53061,2,3854.6,55,1,100,9610,999,73,0,1799,3600,10
2024,12,36,36081,2,2506.01,15,2,100,0,999,40,0,0,803477,23
2024,41,49,0,3,2324.61,3,1,100,0,999,1,0,99999999,104548,23
2024,22,19,0,1,2194.87,64,1,100,0,999,73,0,28000,40882,23
2024,31,54,0,4,698.61,66,1,100,4760,7,111,0,3000,15611,21
2024,33,5,0,3,637.84,52,2,100,9645,36,73,5,35000,39810,23
2024,32,28,0,2,1417.33,42,2,200,0,999,73,5,0,0,10
2024,41,16,0,3,937.79,16,1,100,0,999,50,1,0,191703,23
2024,33,48,0,2,2493.72,54,1,100,7340,40,71,5,50000,153901,23
2024,12,34,0,3,2808.93,53,1,100,20,50,73,5,600000,704678,23
2024,21,26,26163,2,2834.23,23,1,200,6260,999,73,5,47000,104793,23
2024,42,6,6037,3,2242.56,20,1,651,0,999,81,3,0,77000,23
2024,31,37,0,3,1923.07,64,1,200,0,999,73,0,0,16052,10
2024,21,55,0,2,1936.41,8,1,100,0,999,1,0,99999999,180171,23
2024,31,11,11001,2,779.84,31,2,200,3090,60,125,5,122000,122034,23
2024,21,39,0,1,2926.14,80,2,100,0,999,50,0,0,26472,23
2024,42,6,6073,2,7527.29,34,1,200,0,999,91,0,95000,206002,23
2024,31,13,0,1,4774.45,66,1,100,7210,38,60,0,7900,51819,23
2024,21,17,0,3,4501.65,53,1,100,0,999,73,5,0,99876,23
2024,33,48,0,3,3170.53,16,1,100,0,999,50,1,0,15500,10
2024,31,13,0,2,1608.44,13,2,100,0,999,1,0,99999999,136753,23
2024,42,6,6037,3,1875.89,75,2,100,4720,35,73,0,23000,37113,23
2024,12,34,0,3,3106.73,0,1,100,0,999,1,0,99999999,66102,23
2024,42,6,0,3,2583.56,16,1,100,0,999,50,1,2000,1042500,23
2024,21,39,0,1,1998.07,18,1,100,0,999,60,1,0,68000,23
2024,33,48,0,3,4738.05,42,1,100,230,55,123,5,90000,140027,23
2024,41,4,4013,2,2377.1,11,1,100,0,999,1,0,99999999,63065,23
2024,41,32,32003,3,1105.57,42,1,651,0,999,111,0,100000,101400,23
2024,12,36,36047,2,2968.37,39,2,100,0,999,123,5,4800,54800,23
2024,33,5,0,3,1050.56,4,1,100,0,999,1,0,99999999,100000,23
2024,21,39,0,3,4705.88,56,1,100,3423,40,111,0,95000,168200,23
2024,31,13,0,3,2876.34,31,1,100,8650,40,73,5,42000,79026,23
2024,41,4,4019,2,2802.37,0,1,100,0,999,1,0,99999999,221800,23
2024,42,53,0,3,5522.37,52,1,100,2100,50,124,5,80000,84177,23
2024,22,19,0,1,2452.52,38,1,100,3930,40,111,5,60000,61302,23
2024,41,30,0,1,575.18,60,1,100,4760,40,91,0,35000,96776,23
2024,42,2,0,1,648.96,32,2,100,2100,37,124,5,85000,210000,23
2024,12,42,42101,2,4604.95,78,2,100,0,999,123,0,0,58363,23
